,LATITUDE,LONGITUDE,SURVEY_YEAR,COMMON_NAME,HAULJOIN,START_HOUR,SPECIES_CODE,CPUE,MATURITY_CODE,SPCODE_MATURITY,BOTTOM_DEPTH,SURFACE_TEMPERATURE,BOTTOM_TEMPERATURE,VESSEL,CRUISE,HAUL
0,54.69166,-165.1437,1999,snow crab,5793330,3810,411480,6634,23,4114823,480,22.8,0.0,534,1199406,240
1,54.9984,-166.349,1999,snow crab,7724584,13680,548640,2620,39,5486439,1136,38.4,26.400000000000002,712,1599208,552
2,55.00116,-166.95525,1999,snow crab,5795490,6756,411480,1292,23,4114823,930,30.0,20.4,528,1199406,426
3,55.00628,-165.7425,1999,snow crab,5795466,10356,411480,2864,23,4114823,768,28.8,20.4,528,1199406,402
4,55.00732,-165.15081,1999,snow crab,5793336,5472,411480,9866,23,4114823,654,25.2,21.6,534,1199406,246
5,55.32876,-166.34955,1999,snow crab,5793606,8688,411480,2897,23,4114823,792,29.4,19.8,534,1199406,408
6,55.32987,-164.6048,1999,snow crab,5795370,6138,411480,18295,23,4114823,612,28.8,16.8,528,1199406,240
7,55.33247,-167.54595,1999,snow crab,5793444,6894,411480,1458,23,4114823,882,33.6,20.4,534,1199406,432
8,55.3349,-163.42415,1999,snow crab,3863692,6860,274320,1485,15,2743215,220,17.6,10.0,352,799604,148
9,55.33664,-164.0352,1999,snow crab,5793594,9780,411480,1813,23,4114823,474,27.6,13.8,534,1199406,234
10,55.34032,-165.14725,1999,snow crab,5793342,6864,411480,3713,23,4114823,654,26.4,16.8,534,1199406,252
11,55.34868,-165.76116,1999,snow crab,5795460,9024,411480,1050,23,4114823,720,27.6,20.4,528,1199406,396
12,55.35284,-166.98941,1999,snow crab,5795484,5106,411480,673,23,4114823,828,29.4,19.8,528,1199406,420
13,55.63968,-164.60365,1999,snow crab,5795376,7800,411480,15665,23,4114823,582,28.2,15.6,528,1199406,246
14,55.66354,-166.37875,1999,snow crab,5793432,7284,411480,1748,23,4114823,756,28.2,19.2,534,1199406,402
15,55.66456,-164.0539,1999,snow crab,5793324,8412,411480,9821,23,4114823,552,25.2,11.4,534,1199406,228
16,55.66542,-167.5991,1999,snow crab,5793570,5430,411480,1212,23,4114823,804,28.2,20.4,534,1199406,426
17,55.66706,-168.2041,1999,snow crab,3862316,2508,274320,1657,20,2743220,540,19.6,13.2,356,799604,280
18,55.67102,-162.85875,1999,snow crab,3862388,6076,274320,1689,15,2743215,212,13.6,8.8,356,799604,68
19,55.67212,-165.1997,1999,snow crab,5793504,8550,411480,1949,23,4114823,636,27.0,18.0,534,1199406,258
20,55.6723,-165.7989,1999,snow crab,5795712,7434,411480,1761,23,4114823,708,28.2,19.2,528,1199406,390
21,55.67517,-163.39349,1999,snow crab,4829640,7220,342900,3284,18,3429018,410,20.0,11.0,440,999505,180
22,55.67753,-166.98859,1999,snow crab,5795478,3768,411480,1960,23,4114823,804,29.4,20.4,528,1199406,414
23,55.984,-167.03356,1999,snow crab,5795004,6702,411480,2861,23,4114823,804,29.4,20.4,528,1199406,432
24,55.98788,-162.2893,1999,snow crab,5795298,8598,411480,2050,23,4114823,414,15.6,10.8,528,1199406,102
25,55.99599,-166.39645,1999,snow crab,5793426,5574,411480,1077,23,4114823,738,28.2,0.0,534,1199406,396
26,55.99762,-165.79506,1999,snow crab,7727272,7672,548640,5985,38,5486438,864,36.0,24.800000000000004,704,1599208,512
27,55.99771,-168.2159,1999,snow crab,5795358,6804,411480,1109,23,4114823,888,36.0,19.8,528,1199406,612
28,55.99934,-163.97765,1999,snow crab,5793318,6756,411480,6046,23,4114823,540,21.6,9.0,534,1199406,222
29,56.00136,-164.58876,1999,snow crab,5795544,9234,411480,5170,23,4114823,558,25.2,8.4,528,1199406,252
30,56.00492,-165.18415,1999,snow crab,5793618,10266,411480,4418,23,4114823,564,25.2,10.8,534,1199406,264
31,56.00504,-162.80595,1999,snow crab,5793264,10554,411480,3149,23,4114823,474,20.4,10.8,534,1199406,108
32,56.00536,-163.38675,1999,snow crab,5795532,7332,411480,15800,23,4114823,534,22.8,9.0,528,1199406,210
33,56.00726,-167.6226,1999,snow crab,5793702,6612,411480,1745,23,4114823,792,29.4,19.2,534,1199406,438
34,56.31383,-167.07515,1999,snow crab,5794830,8460,411480,5068,23,4114823,690,31.8,18.0,528,1199406,438
35,56.32791,-161.6223,1999,snow crab,4827715,4660,342900,1043,21,3429021,325,7.5,5.0,445,999505,80
36,56.32836,-164.55545,1999,snow crab,5795382,10818,411480,7077,23,4114823,522,23.4,7.2,528,1199406,258
37,56.32918,-168.87101,1999,snow crab,3863292,6028,274320,2270,20,2743220,504,24.0,12.0,352,799604,412
38,56.33122,-170.6674,1999,snow crab,5794050,8400,411480,7440,23,4114823,720,33.6,17.4,534,1199406,630
39,56.33173,-165.82756,1999,snow crab,5795628,3888,411480,4917,23,4114823,558,26.4,9.6,528,1199406,378
40,56.33321,-162.79155,1999,snow crab,5793270,3744,411480,2540,23,4114823,474,10.2,7.8,534,1199406,114
41,56.33331,-163.9729,1999,snow crab,7724416,6864,548640,3835,38,5486438,688,25.599999999999998,7.200000000000001,712,1599208,288
42,56.33399,-167.6539,1999,snow crab,4828090,6780,342900,1729,21,3429021,635,24.5,17.5,445,999505,370
43,56.33415,-163.36245,1999,snow crab,3863772,3760,274320,3392,15,2743215,344,13.6,2.8,352,799604,136
44,56.33459,-170.08091,1999,snow crab,8690733,10233,617220,7013,45,6172245,990,48.599999999999994,24.299999999999997,801,1799109,936
45,56.33556,-165.19725,1999,snow crab,7724464,5016,548640,7455,39,5486439,680,30.400000000000002,8.799999999999999,712,1599208,360
46,56.33581,-168.26345,1999,snow crab,7726576,6872,548640,9612,39,5486439,1200,47.199999999999996,25.599999999999998,704,1599208,808
