,LATITUDE,LONGITUDE,SURVEY_YEAR,COMMON_NAME,HAULJOIN,START_HOUR,SPECIES_CODE,CPUE,MATURITY_CODE,SPCODE_MATURITY,BOTTOM_DEPTH,SURFACE_TEMPERATURE,BOTTOM_TEMPERATURE,VESSEL,CRUISE,HAUL
0,54.99674,-165.74315,2002,snow crab,5587490,4610,342900,1787,21,3429021,645,33.5,20.5,440,1001005,240
1,54.99741,-165.14895,2002,snow crab,6704994,7200,411480,915,23,4114823,660,36.6,27.0,528,1201206,294
2,54.99814,-166.31765,2002,snow crab,6704424,3882,411480,952,23,4114823,858,39.6,22.2,528,1201206,282
3,55.00664,-166.9379,2002,snow crab,4468784,2560,274320,807,15,2743215,616,28.0,14.8,356,800804,328
4,55.02222,-164.58975,2002,snow crab,6703794,7854,411480,737,23,4114823,372,38.4,30.0,534,1201206,294
5,55.32711,-166.34735,2002,snow crab,6704400,6792,411480,852,23,4114823,792,40.2,21.6,528,1201206,480
6,55.32843,-163.40496,2002,snow crab,4469184,6512,274320,672,15,2743215,204,27.2,17.2,356,800804,184
7,55.32981,-164.00565,2002,snow crab,6704982,9846,411480,1495,23,4114823,456,37.8,25.2,528,1201206,276
8,55.33035,-165.77825,2002,snow crab,6703488,6750,411480,1947,23,4114823,714,40.2,24.0,534,1201206,486
9,55.33284,-165.1642,2002,snow crab,3352500,4305,205740,180,13,2057413,330,18.6,13.799999999999999,264,600603,150
10,55.34611,-164.55555,2002,snow crab,5586500,7715,342900,2747,21,3429021,500,36.5,23.5,445,1001005,250
11,55.66255,-163.40741,2002,snow crab,5586475,6790,342900,891,21,3429021,400,34.5,15.0,445,1001005,225
12,55.66468,-166.3913,2002,snow crab,3352197,2547,205740,189,15,2057415,378,20.4,11.399999999999999,264,600603,237
13,55.66524,-165.8026,2002,snow crab,6703464,5400,411480,722,23,4114823,696,45.6,24.0,534,1201206,480
14,55.66864,-164.584,2002,snow crab,6703806,10878,411480,2710,23,4114823,570,45.6,25.8,534,1201206,306
15,55.66998,-165.18,2002,snow crab,6705006,10236,411480,3335,23,4114823,642,40.2,25.2,528,1201206,306
16,55.6743,-162.83645,2002,snow crab,5586470,5640,342900,555,26,3429026,250,33.5,21.5,445,1001005,220
17,55.6876,-164.01235,2002,snow crab,6704976,8154,411480,2481,23,4114823,564,39.0,22.8,528,1201206,270
18,55.98665,-162.2586,2002,snow crab,4469168,2528,274320,424,15,2743215,276,25.2,15.2,356,800804,168
19,55.9889,-164.61345,2002,snow crab,6703170,10266,411480,5856,23,4114823,552,51.0,17.4,534,1201206,468
20,55.99469,-165.7757,2002,snow crab,6703458,3786,411480,3424,23,4114823,636,45.0,22.8,534,1201206,474
21,55.99662,-162.82225,2002,snow crab,6704958,3804,411480,1371,23,4114823,474,39.6,18.0,528,1201206,252
22,55.99679,-165.18695,2002,snow crab,6704382,9780,411480,5053,23,4114823,570,45.6,19.8,528,1201206,462
23,56.00424,-163.40645,2002,snow crab,6704964,5442,411480,1550,36,4114836,528,37.8,16.2,528,1201206,258
