,LATITUDE,LONGITUDE,SURVEY_YEAR,COMMON_NAME,HAULJOIN,START_HOUR,SPECIES_CODE,CPUE,MATURITY_CODE,SPCODE_MATURITY,BOTTOM_DEPTH,SURFACE_TEMPERATURE,BOTTOM_TEMPERATURE,VESSEL,CRUISE,HAUL
0,55.32908,-166.35,1993,snow crab,76680,4200,411480,372,36,4114836,792,45.6,24.0,528,1195806,432
1,55.33942,-165.17409,1993,snow crab,51016,4800,274320,416,20,2743220,440,26.0,18.0,352,797204,184
2,55.3495,-167.55575,1993,snow crab,63915,3500,342900,935,21,3429021,740,44.5,19.5,440,996505,375
3,55.6605,-166.38092,1993,snow crab,76674,9600,411480,444,35,4114835,756,51.0,24.6,528,1195806,426
4,55.66542,-164.0125,1993,snow crab,51000,4800,274320,488,20,2743220,372,33.2,12.8,352,797204,168
5,55.669,-165.16242,1993,snow crab,51020,6000,274320,232,20,2743220,432,31.2,17.2,352,797204,188
6,55.67167,-166.97892,1993,snow crab,103856,8000,548640,1421,43,5486443,1072,66.39999999999999,31.199999999999996,712,1594408,552
7,55.67275,-167.58559,1993,snow crab,102272,8000,548640,1405,43,5486443,1072,70.39999999999999,0.0,704,1594408,608
8,55.68159,-165.8,1993,snow crab,51908,5600,274320,308,20,2743220,460,28.8,17.2,356,797204,256
9,55.99709,-166.98892,1993,snow crab,103864,9600,548640,229752,39,5486439,1072,62.39999999999999,30.400000000000002,712,1594408,560
10,56.00042,-166.41492,1993,snow crab,76668,8400,411480,399,23,4114823,738,42.0,24.0,528,1195806,420
11,56.00333,-162.23775,1993,snow crab,51708,2800,274320,480,20,2743220,264,28.8,12.8,356,797204,56
12,56.005,-165.79117,1993,snow crab,77856,6600,411480,1206,23,4114823,624,43.2,21.6,534,1195806,378
13,56.00584,-164.59109,1993,snow crab,77724,9000,411480,645,23,4114823,546,40.2,11.4,534,1195806,246
14,56.00875,-165.18592,1993,snow crab,76536,10800,411480,593,23,4114823,570,52.8,20.4,528,1195806,288
15,56.00959,-164.00475,1993,snow crab,50996,3600,274320,1750,20,2743220,360,32.0,6.4,352,797204,164
16,56.0135,-167.62308,1993,snow crab,102280,9600,548640,4805,43,5486443,1056,72.0,0.0,704,1594408,616
17,56.32259,-162.79817,1993,snow crab,38196,3600,205740,195,15,2057415,237,24.0,5.4,264,597903,72
18,56.324,-167.03592,1993,snow crab,103872,12000,548640,5479,39,5486439,904,62.39999999999999,29.599999999999998,712,1594408,568
19,56.33117,-164.00209,1993,snow crab,38244,1800,205740,774,11,2057411,258,22.200000000000003,4.199999999999999,264,597903,120
20,56.33275,-168.25017,1993,snow crab,104104,13600,548640,409664,39,5486439,1216,57.60000000000001,30.400000000000002,712,1594408,800
21,56.334,-165.20792,1993,snow crab,102056,5600,548640,6431,39,5486439,688,54.39999999999999,10.4,704,1594408,392
22,56.33492,-164.58483,1993,snow crab,77730,10200,411480,896,36,4114836,516,36.6,9.0,534,1195806,252
23,56.33567,-166.41567,1993,snow crab,102216,8800,548640,2526,39,5486439,816,60.0,26.400000000000002,704,1594408,552
24,56.34142,-165.80659,1993,snow crab,103800,7200,548640,6116,39,5486439,720,57.60000000000001,22.400000000000002,712,1594408,496
25,56.34292,-160.98675,1993,snow crab,51704,6000,274320,516,20,2743220,212,22.4,19.6,356,797204,52
26,56.34433,-167.65942,1993,snow crab,102288,11200,548640,78007,39,5486439,1024,73.60000000000001,0.0,704,1594408,624
27,56.34442,-163.40325,1993,snow crab,51788,2800,274320,544,20,2743220,336,26.8,4.8,356,797204,136
28,56.34625,-168.906,1993,snow crab,102520,12800,548640,6862,39,5486439,1024,64.8,31.199999999999996,704,1594408,856
29,56.34633,-170.67984,1993,snow crab,104360,7200,548640,20256,39,5486439,952,53.60000000000001,0.0,712,1594408,1056
30,56.34759,-170.05617,1993,snow crab,115362,8100,617220,6477,45,6172245,972,64.80000000000001,34.2,792,1793709,990
31,56.43442,-169.51042,1993,snow crab,51268,2400,274320,460,15,2743215,408,24.0,15.6,352,797204,436
32,56.649,-168.29217,1993,snow crab,104096,11200,548640,75402,39,5486439,848,60.0,27.199999999999996,712,1594408,792
33,56.65708,-171.34042,1993,snow crab,104368,10400,548640,144460,39,5486439,952,0.0,0.0,712,1594408,1064
34,56.6605,-164.59967,1993,snow crab,77736,4200,411480,1345,23,4114823,438,33.6,9.0,534,1195806,258
35,56.66058,-162.78142,1993,snow crab,50932,5600,274320,276,20,2743220,284,28.0,9.2,352,797204,100
36,56.66075,-171.97525,1993,snow crab,102808,7200,548640,67522,39,5486439,992,63.199999999999996,32.0,704,1594408,1144
37,56.66125,-163.38,1993,snow crab,64715,5500,342900,919,21,3429021,355,28.0,9.5,445,996505,150
38,56.66434,-165.81167,1993,snow crab,77844,4200,411480,6239,23,4114823,462,36.6,10.8,534,1195806,366
39,56.66659,-167.06792,1993,snow crab,103880,13600,548640,20449,39,5486439,744,62.39999999999999,23.199999999999996,712,1594408,576
40,56.66734,-170.73075,1993,snow crab,104352,4800,548640,146227,39,5486439,896,64.0,29.599999999999998,712,1594408,1048
41,56.67009,-172.56567,1993,snow crab,38556,3600,205740,180,11,2057411,411,24.900000000000002,12.0,264,597903,432
42,56.67117,-168.92109,1993,snow crab,102512,10400,548640,58005,39,5486439,760,56.800000000000004,30.400000000000002,704,1594408,848
43,56.67117,-165.21975,1993,snow crab,102064,7200,548640,1820,43,5486443,600,57.60000000000001,14.400000000000002,704,1594408,400
44,56.67317,-163.994,1993,snow crab,50988,5600,274320,268,20,2743220,292,28.0,6.4,352,797204,156
45,56.67375,-166.42917,1993,snow crab,102208,7200,548640,5421,39,5486439,656,56.0,16.8,704,1594408,544
46,56.67484,-167.67392,1993,snow crab,102296,13600,548640,16184,39,5486439,816,71.2,24.0,704,1594408,632
47,56.67625,-169.50142,1993,snow crab,104112,4800,548640,4471,39,5486439,616,48.800000000000004,0.0,712,1594408,808
48,56.68217,-170.12658,1993,snow crab,115371,9900,617220,5104,45,6172245,891,70.19999999999999,33.3,792,1793709,999
49,56.82542,-169.29467,1993,snow crab,76878,6600,411480,10290,23,4114823,462,42.0,0.0,528,1195806,630
50,56.829,-169.89992,1993,snow crab,78090,5400,411480,72383,23,4114823,426,36.6,0.0,534,1195806,612
51,56.829,-168.61817,1993,snow crab,117099,9900,617220,101521,45,6172245,855,65.69999999999999,27.0,801,1793709,882
52,56.83492,-170.49709,1993,snow crab,102560,10400,548640,74706,39,5486439,808,67.2,28.0,704,1594408,896
53,56.98659,-171.39517,1993,snow crab,104376,12000,548640,188934,39,5486439,880,53.60000000000001,0.0,712,1594408,1072
54,56.99092,-170.78609,1993,snow crab,104344,13600,548640,6696,39,5486439,744,67.2,28.0,712,1594408,1040
55,56.99125,-164.59867,1993,snow crab,77742,5400,411480,455,23,4114823,408,30.0,11.4,534,1195806,264
56,56.995,-172.65675,1993,snow crab,64265,7000,342900,531,18,3429018,615,42.5,20.0,440,996505,725
57,56.99517,-168.32984,1993,snow crab,104072,13600,548640,39142,39,5486439,632,57.60000000000001,22.400000000000002,712,1594408,768
58,56.99708,-167.08675,1993,snow crab,103888,4800,548640,10687,38,5486438,568,57.60000000000001,24.0,712,1594408,584
59,56.99775,-168.94125,1993,snow crab,102496,5600,548640,12174,39,5486439,616,56.800000000000004,22.400000000000002,704,1594408,832
60,56.99858,-170.17775,1993,snow crab,102568,12800,548640,12392,39,5486439,528,48.800000000000004,38.4,704,1594408,904
61,57.0,-169.54542,1993,snow crab,78096,6600,411480,3703,23,4114823,354,33.6,0.0,534,1195806,618
62,57.00284,-167.71234,1993,snow crab,102304,4800,548640,58427,39,5486439,616,65.60000000000001,21.599999999999998,704,1594408,640
