,LATITUDE,LONGITUDE,SURVEY_YEAR,COMMON_NAME,HAULJOIN,START_HOUR,SPECIES_CODE,CPUE,MATURITY_CODE,SPCODE_MATURITY,BOTTOM_DEPTH,SURFACE_TEMPERATURE,BOTTOM_TEMPERATURE,VESSEL,CRUISE,HAUL
0,54.675,-165.16084,1978,snow crab,8466,2100,205740,414,13,2057413,240,14.100000000000001,13.200000000000001,42,593406,3
1,54.99917,-165.15917,1978,snow crab,22584,8000,548640,10005,39,5486439,848,39.199999999999996,30.400000000000002,112,1582416,16
2,55.005,-165.74083,1978,snow crab,28812,7600,274320,356,20,2743220,484,20.8,16.0,112,791204,4
3,55.015,-164.58333,1978,snow crab,11488,2400,274320,652,15,2743215,256,23.2,18.4,56,791208,204
4,55.0175,-166.95167,1978,snow crab,25947,6300,617220,3729,45,6172245,1332,57.599999999999994,36.0,126,1780218,558
5,55.01917,-166.335,1978,snow crab,23056,13600,548640,8841,39,5486439,1096,48.0,31.199999999999996,112,1582416,488
6,55.32334,-166.96667,1978,snow crab,8652,3000,205740,414,11,2057411,402,18.6,11.7,42,593406,189
7,55.33083,-166.40834,1978,snow crab,23048,11200,548640,6205,39,5486439,1024,48.800000000000004,32.0,112,1582416,480
8,55.33167,-163.4025,1978,snow crab,14370,6500,342900,1657,18,3429018,245,30.5,22.5,70,989010,265
9,55.33417,-165.77917,1978,snow crab,28816,3200,274320,336,20,2743220,476,21.6,15.2,112,791204,8
10,55.335,-164.60083,1978,snow crab,23040,5600,548640,50833,39,5486439,792,49.60000000000001,28.0,112,1582416,472
11,55.33583,-163.9925,1978,snow crab,17238,6000,411480,3951,23,4114823,450,39.6,21.0,84,1186812,312
12,55.3425,-165.16084,1978,snow crab,14120,6500,342900,4834,21,3429021,530,27.0,18.0,70,989010,15
13,55.3475,-167.55,1978,snow crab,8655,3900,205740,414,13,2057413,423,18.9,11.7,42,593406,192
14,55.64834,-164.59,1978,snow crab,23032,13600,548640,50778,39,5486439,744,52.0,26.400000000000002,112,1582416,464
15,55.65167,-164.01,1978,snow crab,23024,11200,548640,66953,39,5486439,720,51.199999999999996,24.800000000000004,112,1582416,456
16,55.66667,-165.1675,1978,snow crab,16950,9600,411480,7945,23,4114823,624,29.4,19.8,84,1186812,24
17,55.67667,-165.805,1978,snow crab,21615,3300,205740,456,13,2057413,345,17.4,10.8,84,593403,9
18,55.67834,-166.37334,1978,snow crab,11556,5200,274320,936,20,2743220,484,24.0,15.6,56,791208,272
19,55.6875,-166.97167,1978,snow crab,17328,6000,411480,1380,23,4114823,768,39.0,23.4,84,1186812,402
20,55.68833,-163.40917,1978,snow crab,17262,6600,411480,13803,23,4114823,480,39.0,19.8,84,1186812,336
21,55.97667,-162.80334,1978,snow crab,17256,4200,411480,21134,23,4114823,450,36.0,20.4,84,1186812,330
22,55.98167,-163.98833,1978,snow crab,22672,5600,548640,221729,39,5486439,720,39.199999999999996,28.0,112,1582416,104
23,55.98167,-163.38667,1978,snow crab,22968,12000,548640,16852,39,5486439,672,44.800000000000004,22.400000000000002,112,1582416,400
24,55.985,-162.22667,1978,snow crab,17202,9600,411480,2497,23,4114823,372,41.4,22.8,84,1186812,276
25,55.99584,-164.58667,1978,snow crab,22664,12800,548640,5926,39,5486439,720,38.4,25.599999999999998,112,1582416,96
26,55.9975,-165.17917,1978,snow crab,22608,5600,548640,11776,39,5486439,744,37.6,25.599999999999998,112,1582416,40
27,56.00083,-167.61,1978,snow crab,11568,4400,274320,1404,20,2743220,512,26.0,15.6,56,791208,284
28,56.0025,-166.38917,1978,snow crab,14450,8000,342900,3155,21,3429021,595,31.0,18.5,70,989010,345
29,56.00584,-167.01834,1978,snow crab,17346,4200,411480,4834,23,4114823,780,36.6,22.8,84,1186812,420
30,56.01084,-168.20417,1978,snow crab,11572,5600,274320,508,20,2743220,576,24.0,16.0,56,791208,288
31,56.0125,-165.76917,1978,snow crab,43236,8400,411480,2634,36,4114836,636,33.6,21.6,168,1186806,24
32,56.24917,-169.44667,1978,snow crab,57704,7200,548640,19943,39,5486439,2208,39.199999999999996,29.599999999999998,224,1582408,88
33,56.31917,-162.81,1978,snow crab,17214,6000,411480,2497,23,4114823,450,34.2,16.8,84,1186812,288
34,56.32167,-162.23584,1978,snow crab,14340,3500,342900,2901,21,3429021,385,29.5,17.5,70,989010,235
35,56.3225,-163.40334,1978,snow crab,17220,7800,411480,3583,23,4114823,480,36.0,17.4,84,1186812,294
36,56.32417,-167.00917,1978,snow crab,57888,12800,548640,118609,39,5486439,880,53.60000000000001,28.800000000000004,224,1582408,272
