,LATITUDE,LONGITUDE,SURVEY_YEAR,COMMON_NAME,HAULJOIN,START_HOUR,SPECIES_CODE,CPUE,MATURITY_CODE,SPCODE_MATURITY,BOTTOM_DEPTH,SURFACE_TEMPERATURE,BOTTOM_TEMPERATURE,VESSEL,CRUISE,HAUL
0,54.99584,-165.79167,1979,snow crab,11764,5200,274320,336,20,2743220,504,22.0,16.0,56,791608,24
1,55.00167,-166.37084,1979,snow crab,14730,8500,342900,1393,21,3429021,705,28.5,19.5,70,989510,55
2,55.2925,-164.57167,1979,snow crab,11744,3200,274320,1404,20,2743220,388,23.2,18.0,56,791608,4
3,55.315,-165.1625,1979,snow crab,8817,2100,205740,456,13,2057413,318,16.200000000000003,13.5,42,593706,12
4,55.32,-166.37417,1979,snow crab,11780,5200,274320,404,20,2743220,504,22.8,16.8,56,791608,40
5,55.3375,-166.97334,1979,snow crab,14740,5000,342900,1646,29,3429029,675,32.0,19.5,70,989510,65
6,55.35,-165.78667,1979,snow crab,8826,4800,205740,327,11,2057411,351,0.0,12.299999999999999,42,593706,21
7,55.65,-166.98917,1979,snow crab,11804,6000,274320,936,20,2743220,520,27.6,16.0,56,791608,64
8,55.65667,-166.395,1979,snow crab,11776,4000,274320,1304,20,2743220,492,21.2,16.8,56,791608,36
9,55.66834,-163.39583,1979,snow crab,11936,3600,274320,436,20,2743220,300,32.0,25.2,56,791608,196
10,55.67,-165.18584,1979,snow crab,17628,10200,411480,5696,23,4114823,582,33.6,25.2,84,1187412,18
11,55.67,-164.62,1979,snow crab,17622,8400,411480,9371,23,4114823,558,33.6,0.0,84,1187412,12
12,55.6725,-165.8225,1979,snow crab,14715,3500,342900,887,21,3429021,575,27.5,20.5,70,989510,40
13,55.67917,-163.98333,1979,snow crab,14925,8500,342900,887,21,3429021,455,43.5,22.5,70,989510,250
14,55.99,-162.8225,1979,snow crab,14895,5000,342900,3389,21,3429021,375,44.0,20.5,70,989510,220
15,55.99083,-164.5725,1979,snow crab,14880,5000,342900,11962,21,3429021,440,42.5,24.5,70,989510,205
16,56.0,-167.0225,1979,snow crab,8856,5400,205740,702,15,2057415,390,20.700000000000003,12.0,42,593706,51
17,56.00084,-166.38834,1979,snow crab,20797,4900,480060,2280,37,4800637,819,53.900000000000006,34.3,98,1385314,252
18,56.00167,-165.77417,1979,snow crab,14860,5000,342900,21269,21,3429021,495,39.0,22.5,70,989510,185
19,56.0025,-165.16917,1979,snow crab,23800,5600,548640,6080,39,5486439,744,69.60000000000001,40.0,112,1583216,320
20,56.01084,-163.385,1979,snow crab,14890,3500,342900,4812,21,3429021,375,42.5,0.0,70,989510,215
