,LATITUDE,LONGITUDE,SURVEY_YEAR,COMMON_NAME,HAULJOIN,START_HOUR,SPECIES_CODE,CPUE,MATURITY_CODE,SPCODE_MATURITY,BOTTOM_DEPTH,SURFACE_TEMPERATURE,BOTTOM_TEMPERATURE,VESSEL,CRUISE,HAUL
0,54.68725,-165.13134,1990,snow crab,30375,2400,205740,243,13,2057413,240,17.1,15.899999999999999,111,597003,177
1,54.99525,-165.09692,1990,snow crab,80992,16800,548640,9535,39,5486439,1008,52.0,35.199999999999996,296,1592008,464
2,55.01725,-166.9625,1990,snow crab,95640,7200,548640,855,39,5486439,1272,58.39999999999999,28.0,624,1592008,712
3,55.04192,-165.71892,1990,snow crab,35775,3000,205740,201,11,2057411,390,21.6,0.0,234,597003,177
4,55.28575,-166.96742,1990,snow crab,107586,6300,617220,3710,45,6172245,1296,66.6,31.5,702,1791009,792
5,55.32434,-164.63934,1990,snow crab,95384,13600,548640,23342,39,5486439,832,57.60000000000001,28.800000000000004,624,1592008,456
6,55.33417,-165.16184,1990,snow crab,60738,10800,411480,1962,31,4114831,660,42.6,23.4,222,1194006,342
7,55.3405,-164.00367,1990,snow crab,30297,2100,205740,252,13,2057413,225,19.5,12.299999999999999,111,597003,99
8,55.34992,-167.55667,1990,snow crab,59780,6500,342900,840,18,3429018,760,43.0,17.5,390,995005,450
9,55.35142,-166.33025,1990,snow crab,30381,3300,205740,444,11,2057411,396,22.5,10.5,111,597003,183
10,55.65109,-164.58875,1990,snow crab,71532,8400,411480,1981,23,4114823,582,42.6,20.4,468,1194006,336
11,55.65942,-167.57975,1990,snow crab,81240,4800,548640,14605,39,5486439,1080,60.0,29.599999999999998,296,1592008,712
12,55.6675,-166.979,1990,snow crab,95624,13600,548640,69758,39,5486439,1096,63.199999999999996,28.800000000000004,624,1592008,696
13,55.6685,-165.16217,1990,snow crab,80976,12000,548640,34444,39,5486439,848,52.800000000000004,31.199999999999996,296,1592008,448
14,55.67234,-166.38475,1990,snow crab,60768,8400,411480,1118,23,4114823,744,44.4,22.8,222,1194006,372
15,55.678,-164.00325,1990,snow crab,40400,4400,274320,3516,15,2743215,372,27.6,12.4,148,796004,136
