,LATITUDE,LONGITUDE,SURVEY_YEAR,COMMON_NAME,HAULJOIN,START_HOUR,SPECIES_CODE,CPUE,MATURITY_CODE,SPCODE_MATURITY,BOTTOM_DEPTH,SURFACE_TEMPERATURE,BOTTOM_TEMPERATURE,VESSEL,CRUISE,HAUL
0,54.99286,-165.14962,1995,snow crab,3264084,3416,274320,260,20,2743220,484,23.2,16.0,356,798004,236
1,55.00544,-166.36668,1995,snow crab,1631986,1244,137160,384,16,1371616,286,11.8,7.2,178,399002,122
2,55.00822,-165.7602,1995,snow crab,2465043,1896,205740,207,11,2057411,396,15.899999999999999,11.100000000000001,264,598503,159
3,55.33402,-165.18615,1995,snow crab,2448060,1854,205740,201,11,2057411,363,16.799999999999997,10.5,267,598503,174
4,55.34092,-166.35212,1995,snow crab,4895964,5070,411480,441,23,4114823,792,37.8,19.2,534,1197006,372
5,55.34546,-165.78309,1995,snow crab,2465046,2556,205740,207,11,2057411,363,20.1,11.100000000000001,264,598503,162
6,55.65453,-164.60407,1995,snow crab,2465031,4035,205740,198,15,2057415,279,19.200000000000003,7.199999999999999,264,598503,147
7,55.65998,-165.20028,1995,snow crab,4896114,9624,411480,919,23,4114823,636,32.4,22.8,534,1197006,342
8,55.66212,-167.58742,1995,snow crab,5711923,11263,480060,1305,34,4800634,938,44.099999999999994,24.5,623,1396507,602
9,55.66459,-166.9813,1995,snow crab,3286820,6540,274320,276,20,2743220,540,27.6,12.4,352,798004,308
10,55.67108,-164.02098,1995,snow crab,3264220,2960,274320,771,15,2743215,372,27.2,6.8,356,798004,132
11,55.98993,-166.98125,1995,snow crab,3286816,5628,274320,296,20,2743220,540,26.0,10.8,352,798004,304
12,55.99498,-167.61053,1995,snow crab,6527904,10720,548640,36763,39,5486439,1056,50.39999999999999,24.0,712,1596008,680
13,55.99805,-165.18943,1995,snow crab,4080090,6705,342900,946,27,3429027,475,33.0,7.0,445,997505,280
14,55.99817,-164.58363,1995,snow crab,2465028,3396,205740,369,11,2057411,273,21.9,4.199999999999999,264,598503,144
15,55.99916,-168.25133,1995,snow crab,4895940,3744,411480,1337,23,4114823,912,37.8,21.0,534,1197006,522
16,56.01066,-163.38648,1995,snow crab,2464968,2724,205740,957,11,2057411,258,20.700000000000003,3.0,264,598503,84
17,56.3196,-163.41993,1995,snow crab,2464971,3426,205740,234,13,2057413,246,19.799999999999997,2.4000000000000004,264,598503,87
18,56.32209,-168.24567,1995,snow crab,6573816,13624,548640,22200,39,5486439,1232,67.2,0.0,704,1596008,800
