,LATITUDE,LONGITUDE,SURVEY_YEAR,COMMON_NAME,HAULJOIN,START_HOUR,SPECIES_CODE,CPUE,MATURITY_CODE,SPCODE_MATURITY,BOTTOM_DEPTH,SURFACE_TEMPERATURE,BOTTOM_TEMPERATURE,VESSEL,CRUISE,HAUL
0,54.997,-166.3403,2006,snow crab,-101763,5697,617220,1878,45,6172245,1296,62.099999999999994,34.2,1206,1805409,495
1,54.99836,-165.1545,2006,snow crab,-33918,5421,205740,222,15,2057415,333,18.299999999999997,12.299999999999999,402,601803,162
2,55.00518,-166.93795,2006,snow crab,-46228,2896,274320,788,20,2743220,620,26.0,14.4,352,802404,276
3,55.00559,-165.7651,2006,snow crab,-69276,11094,411480,1990,23,4114823,786,45.0,22.2,528,1203606,348
4,55.32886,-165.16905,2006,snow crab,-33915,4518,205740,405,11,2057411,330,18.6,11.399999999999999,402,601803,159
5,55.34447,-166.96761,2006,snow crab,-69348,5748,411480,1020,23,4114823,834,39.6,24.0,528,1203606,420
6,55.34739,-167.54485,2006,snow crab,-67932,5508,411480,1976,23,4114823,876,40.8,22.2,804,1203606,420
7,55.34849,-164.56121,2006,snow crab,-69252,3864,411480,1152,23,4114823,612,40.2,24.0,528,1203606,324
8,55.34962,-163.40515,2006,snow crab,-34554,5478,205740,453,11,2057411,162,24.299999999999997,10.5,264,601803,90
9,55.35139,-166.34745,2006,snow crab,-67848,5580,411480,826,31,4114831,792,35.4,24.6,804,1203606,336
10,55.65362,-164.62426,2006,snow crab,-69246,10398,411480,1107,23,4114823,576,39.0,22.8,528,1203606,318
11,55.66225,-165.17055,2006,snow crab,-67824,7266,411480,897,23,4114823,648,43.8,22.8,804,1203606,312
12,55.6702,-166.38046,2006,snow crab,-67854,7374,411480,2330,23,4114823,756,40.8,23.4,804,1203606,342
13,55.67033,-167.58395,2006,snow crab,-33969,3627,205740,186,13,2057413,405,20.4,11.7,402,601803,213
14,55.67306,-168.18781,2006,snow crab,-34899,2223,205740,216,13,2057413,405,26.099999999999998,12.600000000000001,264,601803,435
15,55.67887,-166.98136,2006,snow crab,-69354,7362,411480,617,23,4114823,810,38.4,24.0,528,1203606,426
16,55.69453,-165.80071,2006,snow crab,-69288,5580,411480,1457,23,4114823,708,43.8,23.4,528,1203606,360
17,55.69508,-163.99465,2006,snow crab,-33846,4821,205740,381,11,2057411,282,25.5,10.5,402,601803,90
18,55.99136,-162.8218,2006,snow crab,-57570,4275,342900,478,21,3429021,395,39.5,14.5,440,1003005,130
19,55.99193,-163.39255,2006,snow crab,-67680,6066,411480,1084,23,4114823,522,44.4,15.6,804,1203606,168
20,55.99511,-168.23236,2006,snow crab,-58170,5245,342900,702,21,3429021,745,40.0,20.0,440,1003005,730
21,55.9959,-165.1904,2006,snow crab,-67818,5472,411480,1642,23,4114823,576,40.8,22.8,804,1203606,306
22,55.99767,-164.61645,2006,snow crab,-69234,7416,411480,1313,23,4114823,558,38.4,19.8,528,1203606,306
23,56.00197,-166.3933,2006,snow crab,-67860,9180,411480,2267,23,4114823,738,40.8,22.8,804,1203606,348
24,56.00511,-162.273,2006,snow crab,-34539,1899,205740,210,15,2057415,222,21.0,9.3,264,601803,75
25,56.01025,-167.0478,2006,snow crab,-69336,10998,411480,741,23,4114823,804,41.4,24.0,528,1203606,408
26,56.02317,-164.0269,2006,snow crab,-33843,3924,205740,225,11,2057411,270,22.799999999999997,7.199999999999999,402,601803,87
27,56.32883,-164.58785,2006,snow crab,-69228,5652,411480,3622,23,4114823,528,36.0,14.4,528,1203606,300
28,56.33083,-165.80875,2006,snow crab,-69300,8592,411480,2363,23,4114823,552,40.2,15.0,528,1203606,372
29,56.33343,-170.68435,2006,snow crab,-91288,10064,548640,1594,39,5486439,960,65.60000000000001,32.0,1072,1604808,1272
30,56.33474,-165.2035,2006,snow crab,-67812,3756,411480,3948,23,4114823,522,36.0,13.8,804,1203606,300
31,56.3352,-163.41866,2006,snow crab,-69114,3828,411480,707,23,4114823,516,43.2,14.4,528,1203606,186
32,56.33533,-166.41025,2006,snow crab,-101799,16452,617220,3737,45,6172245,927,65.69999999999999,28.799999999999997,1206,1805409,531
33,56.33616,-167.65375,2006,snow crab,-90568,13920,548640,1971,38,5486438,1024,53.60000000000001,31.199999999999996,1072,1604808,552
34,56.3391,-164.0065,2006,snow crab,-90272,5048,548640,1260,38,5486438,688,55.199999999999996,16.8,1072,1604808,256
35,56.33922,-170.0736,2006,snow crab,-91280,8016,548640,9614,39,5486439,880,68.8,29.599999999999998,1072,1604808,1264
36,56.33938,-168.2239,2006,snow crab,-69816,9234,411480,2557,23,4114823,900,55.2,24.0,528,1203606,888
37,56.33977,-167.05985,2006,snow crab,-69330,9330,411480,766,23,4114823,678,42.6,23.4,528,1203606,402
38,56.6544,-165.8708,2006,snow crab,-69306,10242,411480,2242,23,4114823,468,37.2,13.8,528,1203606,378
39,56.65743,-167.0777,2006,snow crab,-69324,7938,411480,1207,23,4114823,576,34.8,16.2,528,1203606,396
40,56.66119,-171.96695,2006,snow crab,-34929,2247,205740,372,11,2057411,381,24.299999999999997,12.0,264,601803,465
41,56.66138,-167.6691,2006,snow crab,-90560,11608,548640,1960,39,5486439,816,49.60000000000001,23.199999999999996,1072,1604808,544
42,56.66141,-162.7757,2006,snow crab,-33834,5475,205740,207,11,2057411,216,19.5,6.0,402,601803,78
43,56.66407,-160.9818,2006,snow crab,-45996,4984,274320,304,20,2743220,276,19.6,11.2,352,802404,44
44,56.6648,-166.43995,2006,snow crab,-67872,3768,411480,1531,23,4114823,510,36.6,14.4,804,1203606,360
45,56.66542,-168.9048,2006,snow crab,-68430,6630,411480,3876,23,4114823,594,46.8,17.4,804,1203606,918
46,56.66755,-168.29766,2006,snow crab,-69822,11136,411480,3067,23,4114823,642,56.4,20.4,528,1203606,894
47,56.66789,-161.57765,2006,snow crab,-33795,3906,205740,204,11,2057411,264,17.4,8.100000000000001,402,601803,39
48,56.668,-165.21466,2006,snow crab,-67806,10878,411480,2100,23,4114823,450,34.8,12.6,804,1203606,294
49,56.66828,-170.7223,2006,snow crab,-69666,10380,411480,3252,23,4114823,678,42.0,21.6,528,1203606,738
50,56.66843,-164.0122,2006,snow crab,-67710,5598,411480,1211,23,4114823,444,42.6,12.6,804,1203606,198
51,56.66939,-170.1238,2006,snow crab,-92880,11496,548640,4032,39,5486439,776,52.800000000000004,29.599999999999998,704,1604808,976
52,56.67319,-172.56865,2006,snow crab,-57015,9145,342900,517,27,3429027,680,39.5,19.0,670,1003005,755
53,56.67408,-171.35845,2006,snow crab,-68478,10806,411480,41836,23,4114823,714,50.4,24.0,804,1203606,966
54,56.6741,-163.3825,2006,snow crab,-69120,5646,411480,1134,23,4114823,450,39.6,12.6,528,1203606,192
55,56.67791,-164.58315,2006,snow crab,-69222,3798,411480,3284,23,4114823,450,31.2,12.6,528,1203606,294
56,56.83373,-170.4938,2006,snow crab,-92872,9272,548640,2639,38,5486438,816,53.60000000000001,28.0,704,1604808,968
57,56.83385,-169.28475,2006,snow crab,-68448,10470,411480,2562,23,4114823,486,51.6,18.0,804,1203606,936
58,56.83508,-168.62434,2006,snow crab,-68436,7914,411480,9119,23,4114823,576,53.4,17.4,804,1203606,924
59,56.83601,-169.9088,2006,snow crab,-58015,4710,342900,4077,21,3429021,360,28.0,22.0,440,1003005,575
60,56.96238,-172.02745,2006,snow crab,-69864,6132,411480,2331,23,4114823,702,49.2,22.2,528,1203606,936
61,56.98088,-168.33931,2006,snow crab,-93104,5728,548640,5358,39,5486439,664,70.39999999999999,24.800000000000004,704,1604808,1200
62,56.99315,-165.8503,2006,snow crab,-67884,7254,411480,3636,23,4114823,432,37.2,10.8,804,1203606,372
63,56.99583,-173.2573,2006,snow crab,-58160,9505,342900,345,27,3429027,715,36.5,18.5,440,1003005,720
64,56.99608,-160.33291,2006,snow crab,-45048,6932,274320,276,20,2743220,248,12.0,9.6,536,802404,40
65,56.99617,-171.38895,2006,snow crab,-68484,12246,411480,4138,23,4114823,660,52.2,20.4,804,1203606,972
66,56.9965,-162.18435,2006,snow crab,-46040,4808,274320,304,20,2743220,240,14.8,9.6,352,802404,88
67,56.99681,-164.60825,2006,snow crab,-34608,5184,205740,216,13,2057413,210,15.0,6.0,264,601803,144
68,56.997,-163.40835,2006,snow crab,-69126,7536,411480,482,23,4114823,390,31.2,9.0,528,1203606,198
69,56.99943,-168.94685,2006,snow crab,-68442,9150,411480,2911,23,4114823,480,54.6,18.0,804,1203606,930
70,56.99964,-172.65271,2006,snow crab,-68412,9312,411480,1545,23,4114823,738,43.2,23.4,804,1203606,900
71,56.99973,-170.7805,2006,snow crab,-92864,7512,548640,3244,38,5486438,760,48.800000000000004,24.800000000000004,704,1604808,960
72,57.00024,-169.55815,2006,snow crab,-90984,5608,548640,5548,39,5486439,488,16.8,18.400000000000002,1072,1604808,968
73,57.00065,-170.17075,2006,snow crab,-56885,8555,342900,4795,21,3429021,345,17.0,14.0,670,1003005,625
74,57.00207,-167.7052,2006,snow crab,-67914,7230,411480,5643,23,4114823,468,31.8,16.8,804,1203606,402
